Country	Subject Descriptor	Units	Scale	Country/Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	Estimates Start After
St. Lucia	Gross domestic product per capita, current prices	National currency	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	3,482.786	3,911.909	3,627.424	3,847.889	4,833.339	5,385.560	6,302.811	6,866.421	7,716.013	8,583.297	9,955.629	10,408.806	11,253.194	11,345.411	11,644.901	12,184.485	12,383.582	12,418.388	13,311.085	13,818.416	13,892.856	13,312.083	13,361.806	14,620.081	15,559.208	16,381.545	18,404.820	20,489.932	20,325.023	20,701.214	22,508.984	23,193.176	22,939.237	23,560.327	24,325.487	25,687.549	25,921.944	26,406.450	27,194.450	2012
St. Lucia	Gross domestic product per capita, current prices	U.S. dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	1,289.921	1,448.855	1,343.491	1,425.144	1,790.126	1,994.652	2,334.374	2,543.119	2,857.783	3,178.999	3,687.270	3,855.113	4,167.850	4,202.004	4,312.926	4,512.772	4,586.512	4,599.403	4,930.032	5,117.932	5,145.502	4,930.401	4,948.817	5,414.845	5,762.670	6,067.239	6,816.600	7,588.864	7,527.786	7,667.116	8,336.661	8,590.065	8,496.014	8,726.047	9,009.440	9,513.907	9,600.720	9,780.167	10,072.018	2012
St. Lucia	Gross domestic product per capita, current prices	Purchasing power parity; international dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	2,747.108	3,106.881	3,312.953	3,532.511	3,891.070	4,453.923	4,886.312	5,032.195	5,613.549	6,154.528	6,902.271	7,039.231	7,506.675	7,709.100	7,858.792	8,010.275	8,132.100	8,150.763	8,389.793	8,685.210	8,797.654	8,699.948	8,693.341	9,089.767	9,748.748	9,860.437	10,576.724	10,907.471	11,561.294	11,949.181	12,034.685	12,580.349	12,595.891	12,698.446	12,697.576	13,004.274	13,218.771	13,579.283	14,137.794	2012
St. Lucia	Unemployment rate	Percent of total labor force																																										
St. Lucia	Population	Persons	Millions	Source: National Statistics Office Latest actual data: 2012 Primary domestic currency: Eastern Caribbean dollar Data last updated: 09/2017	0.115	0.117	0.119	0.121	0.123	0.125	0.127	0.129	0.130	0.133	0.134	0.136	0.138	0.139	0.142	0.145	0.147	0.150	0.152	0.154	0.156	0.158	0.159	0.161	0.162	0.164	0.166	0.168	0.170	0.165	0.166	0.167	0.169	0.171	0.172	0.173	0.174	0.176	0.177	2012
St. Vincent and the Grenadines	Gross domestic product per capita, current prices	National currency	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	2,277.539	2,801.309	3,096.839	3,301.714	3,617.638	3,871.116	4,241.329	4,593.102	5,209.236	5,528.807	6,140.934	6,460.530	7,048.420	7,261.934	7,343.039	8,018.973	8,413.766	8,829.029	9,487.487	9,923.991	10,067.088	10,927.749	11,684.396	12,134.066	13,087.368	13,747.299	15,182.973	16,128.574	17,190.085	16,666.528	16,805.381	16,662.990	17,060.067	17,738.421	17,868.448	18,537.244	18,877.805	19,968.284	20,807.863	2016
St. Vincent and the Grenadines	Gross domestic product per capita, current prices	U.S. dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	843.533	1,037.522	1,146.977	1,222.857	1,339.866	1,433.747	1,570.863	1,701.149	1,929.347	2,047.706	2,274.420	2,392.789	2,610.526	2,689.605	2,719.644	2,969.990	3,116.210	3,270.011	3,513.884	3,675.552	3,728.551	4,047.314	4,327.554	4,494.099	4,847.173	5,091.592	5,623.323	5,973.546	6,366.698	6,172.788	6,224.215	6,171.478	6,318.543	6,569.786	6,617.944	6,865.646	6,991.780	7,395.661	7,706.616	2016
St. Vincent and the Grenadines	Gross domestic product per capita, current prices	Purchasing power parity; international dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	1,706.218	1,922.505	2,077.813	2,211.617	2,392.430	2,554.011	2,724.538	2,789.913	3,241.887	3,450.595	3,721.412	3,900.523	4,273.556	4,533.284	4,576.893	4,991.126	5,137.294	5,421.971	5,726.539	5,938.038	6,184.253	6,431.779	6,899.539	7,520.251	8,047.347	8,519.699	9,270.730	9,766.035	9,893.376	9,759.387	9,638.747	9,852.174	10,153.848	10,564.195	10,770.839	10,970.580	11,189.937	11,623.027	12,163.195	2016
St. Vincent and the Grenadines	Unemployment rate	Percent of total labor force																																										
St. Vincent and the Grenadines	Population	Persons	Millions	Source: National Statistics Office Latest actual data: 2016 Primary domestic currency: Eastern Caribbean dollar Data last updated: 09/2017	0.098	0.098	0.099	0.100	0.101	0.102	0.102	0.103	0.104	0.105	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.107	0.107	0.108	0.108	0.109	0.109	0.109	0.109	0.109	0.110	0.110	0.110	0.110	0.110	0.110	0.110	0.110	2016
Sudan	Gross domestic product per capita, current prices	National currency	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	0.265	0.333	0.339	0.451	0.531	0.635	0.894	1.575	1.983	3.412	4.272	7.262	12.037	32.348	64.925	151.460	398.857	633.652	761.997	886.905	1,013.333	1,069.051	1,191.930	1,370.571	1,605.235	1,830.394	2,147.708	2,490.177	2,989.293	3,126.886	3,770.476	5,488.156	6,385.182	8,616.426	10,935.610	12,782.241	14,484.784	18,906.764	22,415.303	2010
Sudan	Gross domestic product per capita, current prices	U.S. dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	530.086	369.485	261.072	346.758	408.275	275.636	357.726	562.608	440.593	758.145	94.930	103.742	123.539	203.045	224.182	260.746	318.884	402.129	379.477	351.180	394.105	413.236	452.679	525.156	622.413	751.375	989.028	1,235.145	1,430.172	1,358.610	1,635.071	2,058.095	1,787.085	1,811.406	1,906.199	2,118.984	2,304.109	2,917.395	3,458.778	2010
Sudan	Gross domestic product per capita, current prices	Purchasing power parity; international dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	964.624	1,088.714	1,169.930	1,164.805	1,087.482	1,084.902	1,183.533	1,256.985	1,331.965	1,368.606	1,311.124	1,445.227	1,378.602	1,455.360	1,473.505	1,605.001	1,698.129	1,866.272	1,931.550	2,014.031	2,185.125	2,352.554	2,463.912	2,647.109	2,826.172	2,860.970	3,130.386	3,398.320	3,479.959	3,577.516	3,618.148	4,484.104	4,126.251	4,276.309	4,289.433	4,411.930	4,469.199	4,580.378	4,700.285	2010
Sudan	Unemployment rate	Percent of total labor force		Source: Ministry of Labor and Civil Service and Human Resource Development and staff estimates., World Bank estimates. Latest actual data: 2011 Employment type: Not applicable Primary domestic currency: Sudanese pound Data last updated: 08/2017	n/a	22.328	22.219	21.426	20.660	19.923	19.211	18.525	17.863	17.225	16.610	15.998	15.409	15.757	15.177	14.618	14.000	13.500	13.000	12.500	15.200	15.000	15.900	15.800	16.183	17.010	17.493	16.770	16.040	14.894	13.733	12.033	14.800	15.200	19.800	21.600	20.600	19.600	18.600	2011
Sudan	Population	Persons	Millions	Source: United Nations Population Division of Department of Economic and Social Affairs, World Bank, and Central Bureau of Statistics, Sudan . Latest actual data: 2011 Primary domestic currency: Sudanese pound Data last updated: 08/2017	18.680	19.240	19.800	20.360	21.311	21.908	22.521	23.152	23.600	24.200	25.750	26.530	27.320	28.130	28.950	27.950	28.600	29.200	29.800	30.400	31.100	31.900	32.700	33.600	34.474	35.300	36.218	37.159	38.126	39.117	40.134	32.661	35.056	36.164	37.289	38.435	39.599	40.783	41.985	2011
Suriname	Gross domestic product per capita, current prices	National currency	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12.725	14.475	19.365	45.836	252.077	939.006	1,044.920	1,104.586	1,310.977	2,210.110	3,587.388	5,014.019	6,740.190	8,676.819	10,359.151	12,247.519	14,290.973	15,805.891	18,756.438	20,296.795	22,578.488	26,767.204	30,340.698	31,061.722	31,353.659	29,957.231	40,047.776	48,184.968	53,086.659	2014
Suriname	Gross domestic product per capita, current prices	U.S. dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1,320.196	1,434.456	1,313.625	1,020.848	1,133.128	2,120.745	2,605.667	2,750.695	3,264.332	2,649.744	2,712.600	2,301.928	2,872.138	3,335.527	3,789.587	4,483.534	5,208.555	5,758.066	6,832.947	7,394.097	8,224.066	8,190.699	9,194.151	9,412.643	9,501.109	8,767.970	6,429.628	6,415.721	6,922.947	2014
Suriname	Gross domestic product per capita, current prices	Purchasing power parity; international dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6,644.474	5,830.973	6,123.564	6,041.196	5,670.111	6,348.005	7,102.639	7,616.889	7,775.435	7,709.218	7,782.850	8,228.890	8,564.705	9,184.225	9,945.559	10,647.018	11,475.528	12,242.877	12,822.932	13,130.085	13,791.802	14,658.366	15,282.087	15,836.750	16,036.037	15,633.238	13,984.517	13,876.256	14,123.876	2014
Suriname	Unemployment rate	Percent of total labor force		Source: National Statistics Office. Data published by the Central Bank of Suriname (Table 23), compiled by the National Statistics Office. Latest actual data: 2014 Employment type: National definition Primary domestic currency: Surinamese dollar Data last updated: 09/2017	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12.373	8.418	10.936	9.839	10.626	12.000	13.767	13.729	9.658	6.549	8.383	11.084	12.281	10.682	9.361	8.711	7.565	8.015	8.000	6.000	7.000	8.333	10.958	9.061	8.768	2014
Suriname	Population	Persons	Millions	Source: National Statistics Office. Data published by the Central Bank of Suriname (Table 23), compiled by the National Statistics Office. Latest actual data: 2014 Primary domestic currency: Surinamese dollar Data last updated: 09/2017	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.408	0.414	0.419	0.426	0.431	0.437	0.442	0.449	0.454	0.461	0.467	0.474	0.479	0.484	0.493	0.499	0.504	0.510	0.517	0.524	0.531	0.540	0.542	0.547	0.552	0.556	0.564	0.571	0.579	2014
Swaziland	Gross domestic product per capita, current prices	National currency	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	1,633.977	1,791.158	2,055.554	2,220.927	2,400.361	2,498.704	2,650.761	3,022.068	3,261.760	3,643.698	4,087.253	4,457.030	5,020.863	5,781.475	6,700.370	8,139.060	8,988.697	10,073.457	10,926.647	11,699.748	12,987.065	14,209.320	15,899.682	17,462.882	18,670.314	20,710.229	22,477.761	24,384.141	26,853.789	29,515.771	31,243.627	33,164.186	36,157.471	39,045.709	42,189.050	44,783.445	49,187.599	51,293.077	52,607.473	2015
Swaziland	Gross domestic product per capita, current prices	U.S. dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	2,097.981	2,041.205	1,892.921	1,993.501	1,626.444	1,121.543	1,160.748	1,484.255	1,435.160	1,389.487	1,579.462	1,614.378	1,760.625	1,769.749	1,887.694	2,243.968	2,092.057	2,186.436	1,975.231	1,913.860	1,872.639	1,651.670	1,511.880	2,308.429	2,894.585	3,255.344	3,321.591	3,456.578	3,254.282	3,498.338	4,267.041	4,572.426	4,404.122	4,046.013	3,890.364	3,511.761	3,343.139	3,513.224	3,458.892	2015
Swaziland	Gross domestic product per capita, current prices	Purchasing power parity; international dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	1,653.005	2,012.142	2,101.108	2,145.985	2,283.616	2,358.561	2,593.505	2,918.595	3,082.903	3,475.634	3,792.901	3,895.532	4,009.790	4,123.698	4,248.104	4,421.963	4,568.052	4,682.231	4,748.323	4,868.646	5,032.921	5,168.606	5,397.586	5,718.432	6,056.003	6,536.519	6,999.807	7,387.449	7,658.081	7,977.977	8,268.120	8,502.577	8,853.303	9,317.296	9,712.183	9,807.668	9,814.450	9,882.026	9,854.237	2015
Swaziland	Unemployment rate	Percent of total labor force																																										
Swaziland	Population	Persons	Millions	Source: National Statistics Office Latest actual data: 2016 Primary domestic currency: Swaziland lilangeni Data last updated: 08/2017	0.544	0.561	0.577	0.594	0.614	0.637	0.663	0.692	0.723	0.752	0.778	0.801	0.819	0.836	0.852	0.869	0.888	0.908	0.928	0.946	0.960	0.970	0.976	0.982	0.988	0.997	1.009	1.020	1.031	1.043	1.054	1.067	1.080	1.093	1.106	1.119	1.132	1.147	1.162	2016
Sweden	Gross domestic product per capita, current prices	National currency	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	70,259.368	76,730.922	84,001.843	94,210.206	105,719.054	114,824.245	125,190.494	134,941.502	146,756.997	161,080.005	176,338.290	187,926.381	187,192.196	186,862.279	197,862.706	213,132.996	218,443.690	228,226.332	239,548.212	252,538.813	267,974.078	278,156.291	287,432.830	298,300.405	311,285.426	321,334.183	340,062.943	359,041.621	365,975.800	352,063.051	373,848.211	385,598.746	385,604.987	390,872.178	403,888.029	424,433.640	437,729.768	453,180.586	465,810.866	2016
Sweden	Gross domestic product per capita, current prices	U.S. dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	16,612.823	15,156.848	13,376.536	12,288.028	12,781.744	13,348.517	17,576.313	21,284.589	23,953.873	24,988.641	29,794.082	31,082.056	32,163.773	24,011.351	25,646.923	29,882.778	32,577.733	29,896.152	30,135.410	30,552.044	29,251.962	26,933.816	29,520.926	36,889.585	42,362.216	42,998.836	46,088.536	53,122.332	55,525.761	45,998.350	51,869.158	59,381.870	56,915.732	60,005.201	58,869.070	50,319.105	51,124.760	53,248.143	57,782.820	2016
Sweden	Gross domestic product per capita, current prices	Purchasing power parity; international dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	10,516.201	12,012.836	12,933.171	13,715.241	14,790.512	15,581.620	16,315.392	17,211.315	18,155.415	19,171.495	19,891.215	20,216.365	20,362.811	20,314.847	21,420.717	22,693.116	23,439.451	24,523.608	25,817.976	27,378.621	29,256.980	30,301.747	31,293.707	32,552.169	34,754.109	36,735.018	39,353.967	41,459.836	41,704.210	39,482.556	42,021.510	43,719.270	44,057.799	44,906.867	46,410.184	48,315.967	49,759.301	51,263.617	52,882.061	2016
Sweden	Unemployment rate	Percent of total labor force		Source: National Statistics Office. National Statistics Office Latest actual data: 2016 Employment type: National definition Primary domestic currency: Swedish krona Data last updated: 08/2017	2.700	3.417	4.342	4.758	4.233	3.850	3.608	2.867	2.350	2.025	2.242	4.000	7.100	11.150	10.783	10.417	10.883	10.875	8.817	7.550	6.342	5.825	5.950	6.567	7.375	7.642	7.042	6.117	6.167	8.300	8.575	7.767	7.967	8.000	7.933	7.400	6.950	6.574	6.331	2016
Sweden	Population	Persons	Millions	Source: National Statistics Office. National Statistics Office Latest actual data: 2016 Primary domestic currency: Swedish krona Data last updated: 08/2017	8.318	8.323	8.327	8.331	8.343	8.358	8.382	8.414	8.459	8.527	8.591	8.644	8.692	8.745	8.816	8.837	8.844	8.848	8.854	8.861	8.883	8.909	8.941	8.976	9.011	9.048	9.113	9.183	9.256	9.341	9.416	9.483	9.556	9.645	9.747	9.851	9.995	10.177	10.297	2016
Switzerland	Gross domestic product per capita, current prices	National currency	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	31,619.892	33,767.261	35,546.289	36,441.123	38,845.566	41,020.074	42,843.562	44,208.646	46,652.048	49,970.438	53,704.900	55,432.115	55,808.388	56,507.499	57,438.657	57,734.578	57,799.122	58,728.047	60,236.359	61,086.805	64,178.420	65,334.871	64,770.549	65,025.950	66,481.328	68,638.031	72,465.424	76,759.928	78,991.439	76,527.370	78,121.641	78,951.512	78,715.123	79,408.496	79,826.585	79,340.168	79,159.577	79,202.052	80,184.099	2016
Switzerland	Gross domestic product per capita, current prices	U.S. dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	18,869.568	17,196.425	17,511.362	17,361.292	16,534.584	16,702.516	23,824.840	29,653.290	31,886.575	30,552.462	38,665.804	38,665.254	39,702.904	38,246.652	42,003.230	48,838.991	46,768.247	40,471.896	41,551.801	40,667.430	38,007.263	38,721.830	41,561.877	48,296.843	53,465.441	55,129.626	57,798.641	63,951.284	73,111.782	70,495.298	74,907.679	88,905.153	83,946.279	85,670.722	87,132.559	82,441.508	80,345.623	80,836.658	83,264.182	2016
Switzerland	Gross domestic product per capita, current prices	Purchasing power parity; international dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	17,142.185	18,949.846	19,745.158	20,529.138	21,855.076	23,276.279	24,078.484	24,937.650	26,486.538	28,495.119	30,355.135	30,727.556	30,981.082	31,380.646	32,188.595	32,803.030	33,386.150	34,646.704	35,972.864	36,999.657	39,153.175	40,366.799	40,733.820	41,242.308	43,196.870	45,683.362	48,712.043	51,707.142	53,234.612	51,711.999	53,267.027	54,773.532	55,733.354	57,104.227	58,814.391	59,429.550	60,374.457	61,359.887	62,692.982	2016
Switzerland	Unemployment rate	Percent of total labor force		Source: IMF Staff Estimates Latest actual data: 2016 Employment type: National definition Primary domestic currency: Swiss franc Data last updated: 09/2017	0.209	0.190	0.428	0.850	1.138	0.982	0.832	0.798	0.720	0.564	0.501	1.083	2.549	4.504	4.723	4.233	4.656	5.199	3.856	2.723	1.824	1.703	2.546	3.691	3.879	3.763	3.332	2.766	2.577	3.701	3.516	2.843	2.905	3.158	3.044	3.178	3.323	3.026	2.993	2016
Switzerland	Population	Persons	Millions	Source: National Statistics Office Latest actual data: 2016 Primary domestic currency: Swiss franc Data last updated: 09/2017	6.304	6.335	6.373	6.410	6.428	6.456	6.485	6.523	6.567	6.620	6.674	6.757	6.843	6.908	6.969	7.019	7.062	7.081	7.096	7.124	7.164	7.198	7.256	7.314	7.364	7.415	7.459	7.509	7.593	7.702	7.786	7.870	7.955	8.039	8.140	8.238	8.327	8.420	8.513	2016
